item_id,timestamp,target_value,backtestwindow_start_time,backtestwindow_end_time,p33,p50,p90,mean,p75
1,2021-11-26T19:15:00Z,273.415,2021-11-26T19:15:00,2021-12-02T00:00:00,295.27148313160615,310.469741759234,368.72294437676663,313.19816059739776,334.7125749930357
1,2021-11-26T19:30:00Z,309.258,2021-11-26T19:15:00,2021-12-02T00:00:00,323.7027031485309,340.2982810605759,399.9735582938551,341.005907007754,367.8553282196073
1,2021-11-26T19:45:00Z,321.346,2021-11-26T19:15:00,2021-12-02T00:00:00,331.1268427402776,346.72383747767327,415.3745769741537,349.96205867362585,370.5502407240002
1,2021-11-26T20:00:00Z,339.506,2021-11-26T19:15:00,2021-12-02T00:00:00,326.6046431738347,344.28858218888536,415.5612810568051,347.9407015785123,370.8000439667335
1,2021-11-26T20:15:00Z,291.45,2021-11-26T19:15:00,2021-12-02T00:00:00,299.62691219705147,319.8747707684437,391.52702190061217,324.08007312664733,353.95056807683375
1,2021-11-26T20:30:00Z,345.364,2021-11-26T19:15:00,2021-12-02T00:00:00,329.83706802589796,347.39375099545924,419.64478092256303,353.4566379924846,378.81186969140344
1,2021-11-26T20:45:00Z,344.639,2021-11-26T19:15:00,2021-12-02T00:00:00,339.23970085755906,357.1018222346155,434.47219805967734,361.70645214343824,388.25714375661477
1,2021-11-26T21:00:00Z,339.921,2021-11-26T19:15:00,2021-12-02T00:00:00,326.0199311390553,345.1131942287773,416.61491902743984,348.340158844428,380.3970791945783
1,2021-11-26T21:15:00Z,337.629,2021-11-26T19:15:00,2021-12-02T00:00:00,311.32418087943944,330.72996948237966,410.7267869934597,335.2433746372467,362.54627704158145
1,2021-11-26T21:30:00Z,391.923,2021-11-26T19:15:00,2021-12-02T00:00:00,337.3524089163434,355.819905450061,424.2462202846956,359.75509703477474,386.20949583384504
1,2021-11-26T21:45:00Z,384.212,2021-11-26T19:15:00,2021-12-02T00:00:00,345.58847935078495,360.88079443299364,440.68760410882504,366.8836396932153,391.84169118763583
1,2021-11-26T22:00:00Z,441.917,2021-11-26T19:15:00,2021-12-02T00:00:00,343.50452144563644,362.69683286270345,439.2111884532459,370.0217371490629,402.20568914761265
1,2021-11-26T22:15:00Z,440.938,2021-11-26T19:15:00,2021-12-02T00:00:00,321.5581119920923,341.05474364760414,412.6695942680938,345.08631458599496,371.269505774955
1,2021-11-26T22:30:00Z,427.448,2021-11-26T19:15:00,2021-12-02T00:00:00,346.23716249532237,368.2437060036122,459.3782831054162,374.9051885205423,417.8141711689849
1,2021-11-26T22:45:00Z,437.663,2021-11-26T19:15:00,2021-12-02T00:00:00,356.360606399853,375.57268196610624,465.09930719442866,383.5698947455142,415.30296750779473
1,2021-11-26T23:00:00Z,487.615,2021-11-26T19:15:00,2021-12-02T00:00:00,351.17969744512357,370.94203162462287,461.8671935648096,377.19653889787986,408.67438587903337
1,2021-11-26T23:15:00Z,451.143,2021-11-26T19:15:00,2021-12-02T00:00:00,334.24562237664776,353.34077580473206,436.8138445778976,357.58086332556434,391.82427678190334
1,2021-11-26T23:30:00Z,468.346,2021-11-26T19:15:00,2021-12-02T00:00:00,360.5092837384899,381.13760314977117,467.4456605099261,385.4340328259274,421.6187695403881
1,2021-11-26T23:45:00Z,475.814,2021-11-26T19:15:00,2021-12-02T00:00:00,370.26519036015435,393.89675096513946,481.3160444814719,396.27467591122627,431.887336679258
1,2021-11-27T00:00:00Z,479.648,2021-11-26T19:15:00,2021-12-02T00:00:00,374.9888259276171,402.66387554748553,496.53749554034556,404.27585520734186,446.445498599448
1,2021-11-27T00:15:00Z,420.525,2021-11-26T19:15:00,2021-12-02T00:00:00,365.75650187646596,393.3214000908619,486.64434173347,399.0964518479783,436.31797434897464
1,2021-11-27T00:30:00Z,456.197,2021-11-26T19:15:00,2021-12-02T00:00:00,411.4959805210645,442.5178388680232,539.7746020568683,446.47837028198853,493.7293565985071
1,2021-11-27T00:45:00Z,472.658,2021-11-26T19:15:00,2021-12-02T00:00:00,412.8938749769055,441.88319648766156,540.6517585496374,444.894411642018,480.3387666380264
1,2021-11-27T01:00:00Z,477.521,2021-11-26T19:15:00,2021-12-02T00:00:00,411.87383668691655,441.31237991808246,538.7820308275687,445.0230204985843,484.8165893483418
1,2021-11-27T01:15:00Z,347.605,2021-11-26T19:15:00,2021-12-02T00:00:00,393.2376698029353,422.99609844977397,513.1135993159926,423.2428607414181,462.991850414086
1,2021-11-27T01:30:00Z,431.76,2021-11-26T19:15:00,2021-12-02T00:00:00,405.45163228154047,435.52303458939434,528.3205802647086,437.3875322158091,483.9306255864457
1,2021-11-27T01:45:00Z,468.161,2021-11-26T19:15:00,2021-12-02T00:00:00,409.7570192950649,437.1688006355345,534.9807655293948,441.0838227033868,477.3920072415475
1,2021-11-27T02:00:00Z,485.312,2021-11-26T19:15:00,2021-12-02T00:00:00,391.9764211835178,419.1389870979343,508.9364497461528,422.1007045607583,464.02309516192133
1,2021-11-27T02:15:00Z,434.823,2021-11-26T19:15:00,2021-12-02T00:00:00,369.70530297850985,396.31294137890745,481.75804138277033,399.48545445131293,438.6021203656966
1,2021-11-27T02:30:00Z,471.145,2021-11-26T19:15:00,2021-12-02T00:00:00,386.2880985494106,415.1535419420572,524.5508641039904,420.10549223926034,463.8972407727753
1,2021-11-27T02:45:00Z,468.252,2021-11-26T19:15:00,2021-12-02T00:00:00,397.7538714458908,421.61667513281446,509.7929288637255,423.9312908664632,462.38298934021896
1,2021-11-27T03:00:00Z,467.368,2021-11-26T19:15:00,2021-12-02T00:00:00,394.32429533232863,419.4747203896757,508.6586254327358,423.409835771351,462.3000797047478
1,2021-11-27T03:15:00Z,391.774,2021-11-26T19:15:00,2021-12-02T00:00:00,386.02553280950315,410.97742770956154,495.90557171799327,415.22811974121004,455.8979856693927
1,2021-11-27T03:30:00Z,429.689,2021-11-26T19:15:00,2021-12-02T00:00:00,401.09645808250633,424.2374011017631,508.65438914170574,428.5407453810818,468.68768324879136
1,2021-11-27T03:45:00Z,489.792,2021-11-26T19:15:00,2021-12-02T00:00:00,400.2202982391987,424.58706652586517,508.81461172094475,429.09129594641774,461.61291767407874
1,2021-11-27T04:00:00Z,492.862,2021-11-26T19:15:00,2021-12-02T00:00:00,391.06770632821485,419.03508522846596,504.19030129908725,424.31510365071716,459.7845300123746
1,2021-11-27T04:15:00Z,469.721,2021-11-26T19:15:00,2021-12-02T00:00:00,368.38041220691514,394.84123164087976,480.11391591563205,399.06891135586386,430.6271178372059
1,2021-11-27T04:30:00Z,509.754,2021-11-26T19:15:00,2021-12-02T00:00:00,392.2311016585406,420.49203352750936,507.8117047815409,425.0782277511321,454.0609398659961
1,2021-11-27T04:45:00Z,505.608,2021-11-26T19:15:00,2021-12-02T00:00:00,397.64282907645975,423.6387058150599,509.1609839702649,429.6257897428034,460.08798032684945
1,2021-11-27T05:00:00Z,535.256,2021-11-26T19:15:00,2021-12-02T00:00:00,389.9296066559013,417.0567482667827,496.7081378610531,420.7585997774593,454.4456709955772
1,2021-11-27T05:15:00Z,453.38,2021-11-26T19:15:00,2021-12-02T00:00:00,361.2754586836909,388.1958553839494,471.17481863453276,392.0825728423878,423.99835658075165
1,2021-11-27T05:30:00Z,502.899,2021-11-26T19:15:00,2021-12-02T00:00:00,378.70098564049505,404.4425123294369,487.761075676556,407.6043409282935,441.24898590134796
1,2021-11-27T05:45:00Z,532.684,2021-11-26T19:15:00,2021-12-02T00:00:00,376.1090206830379,399.06234784504903,486.2066786351228,405.5489027755396,442.22282494038035
1,2021-11-27T06:00:00Z,528.955,2021-11-26T19:15:00,2021-12-02T00:00:00,371.58727767384164,391.5323603677281,480.9109583915764,399.98383343574875,430.0258106207536
1,2021-11-27T06:15:00Z,377.383,2021-11-26T19:15:00,2021-12-02T00:00:00,341.0041382062969,360.3601487080986,436.93035986116956,364.6643469583379,394.7765357761683
1,2021-11-27T06:30:00Z,393.187,2021-11-26T19:15:00,2021-12-02T00:00:00,358.5701644536322,379.60070115098875,458.1189526964048,382.3788949841402,409.41441336861664
1,2021-11-27T06:45:00Z,397.882,2021-11-26T19:15:00,2021-12-02T00:00:00,360.2488344922375,379.8508993264054,453.6644328346409,383.2533864249631,412.19432326158693
1,2021-11-27T07:00:00Z,408.409,2021-11-26T19:15:00,2021-12-02T00:00:00,352.4468819262809,376.8214233003611,459.891661671578,382.0347594377493,414.57471814217126
1,2021-11-27T07:15:00Z,345.253,2021-11-26T19:15:00,2021-12-02T00:00:00,359.90171678429414,381.03088601723596,462.56929981555083,382.21870455059434,424.10828110949814
1,2021-11-27T07:30:00Z,368.154,2021-11-26T19:15:00,2021-12-02T00:00:00,356.82229012336984,377.2007703176922,453.09742145638745,380.2055212998446,407.44303251912066
1,2021-11-27T07:45:00Z,400.443,2021-11-26T19:15:00,2021-12-02T00:00:00,352.2010030884818,375.03793450662687,461.867091105605,378.5850616239892,407.28974664511475
1,2021-11-27T08:00:00Z,395.842,2021-11-26T19:15:00,2021-12-02T00:00:00,345.81319088334453,368.206549014203,443.4123103206806,369.70779061917995,398.878341226845
1,2021-11-27T08:15:00Z,328.3,2021-11-26T19:15:00,2021-12-02T00:00:00,322.86134352977774,345.1561956514863,417.64896285235534,348.4041644224111,378.4385029262589
1,2021-11-27T08:30:00Z,367.984,2021-11-26T19:15:00,2021-12-02T00:00:00,345.3736462928582,367.60261023086525,445.73239496840796,371.3769646683692,399.2193406315134
1,2021-11-27T08:45:00Z,376.021,2021-11-26T19:15:00,2021-12-02T00:00:00,348.3227258718638,368.7447170756746,461.0682947932104,374.69122312308525,403.1646279760075
1,2021-11-27T09:00:00Z,367.058,2021-11-26T19:15:00,2021-12-02T00:00:00,342.6887915008622,366.2593771711383,441.0421670157526,370.0715450546815,403.7950496852659
1,2021-11-27T09:15:00Z,312.822,2021-11-26T19:15:00,2021-12-02T00:00:00,318.29600855418926,338.21396983526245,420.322748982377,344.7192281374044,378.6257709973859
1,2021-11-27T09:30:00Z,325.807,2021-11-26T19:15:00,2021-12-02T00:00:00,339.9836188149109,360.0404428196116,433.44586445880924,363.0734493780308,391.57433901218553
1,2021-11-27T09:45:00Z,299.334,2021-11-26T19:15:00,2021-12-02T00:00:00,327.904539456894,345.6946474125557,428.1344971931476,351.2989342539044,379.31330299881364
1,2021-11-27T10:00:00Z,316.875,2021-11-26T19:15:00,2021-12-02T00:00:00,321.09631649483975,337.44102713400446,408.2916874170478,341.9091253537142,369.5048164966912
1,2021-11-27T10:15:00Z,264.834,2021-11-26T19:15:00,2021-12-02T00:00:00,292.0174114990269,314.7411011923309,384.9907197339893,316.4463158798434,345.2998065088026
1,2021-11-27T10:30:00Z,278.045,2021-11-26T19:15:00,2021-12-02T00:00:00,307.5444017522865,327.7698339148502,401.91623984869784,331.81689407549567,357.4157063733648
1,2021-11-27T10:45:00Z,274.516,2021-11-26T19:15:00,2021-12-02T00:00:00,311.6775940919457,327.945192589896,405.11821397526984,332.6708917315839,364.1332861646964
1,2021-11-27T11:00:00Z,277.777,2021-11-26T19:15:00,2021-12-02T00:00:00,303.08148141765844,322.319825319042,394.92056965378913,325.82785346890455,358.6421504446664
1,2021-11-27T11:15:00Z,228.997,2021-11-26T19:15:00,2021-12-02T00:00:00,286.6815995792421,309.81790736118137,385.1506196357561,311.9617555528394,344.1235379009857
1,2021-11-27T11:30:00Z,263.806,2021-11-26T19:15:00,2021-12-02T00:00:00,305.9680814697779,327.5535199396457,400.24233763411837,329.4938963330049,356.1105878465321
1,2021-11-27T11:45:00Z,266.207,2021-11-26T19:15:00,2021-12-02T00:00:00,311.88616021938805,332.44870663323553,408.5689041137301,336.7897090705893,366.7616891993053
1,2021-11-27T12:00:00Z,300.545,2021-11-26T19:15:00,2021-12-02T00:00:00,311.8560942958549,335.2903284112313,415.5518325556651,341.2456725358953,381.76917292828455
1,2021-11-27T12:15:00Z,259.758,2021-11-26T19:15:00,2021-12-02T00:00:00,288.7228383152065,308.1981669428325,384.4242111571069,311.5912522229744,338.3653194127445
1,2021-11-27T12:30:00Z,291.66,2021-11-26T19:15:00,2021-12-02T00:00:00,315.7445557212729,340.38308636346187,418.34895867778806,342.7679157709741,371.49671176330156
1,2021-11-27T12:45:00Z,288.952,2021-11-26T19:15:00,2021-12-02T00:00:00,324.5116394815982,344.8885190535303,422.3392436573164,350.4643170014144,378.94819679288014
1,2021-11-27T13:00:00Z,279.411,2021-11-26T19:15:00,2021-12-02T00:00:00,314.9950780324918,337.24646822756876,414.4193867969557,339.74818255054953,364.90180814046647
1,2021-11-27T13:15:00Z,329.406,2021-11-26T19:15:00,2021-12-02T00:00:00,292.7234104896068,315.02937943287066,388.61773459266755,316.0692492328765,345.0493018700724
1,2021-11-27T13:30:00Z,342.62,2021-11-26T19:15:00,2021-12-02T00:00:00,310.4933701766645,332.224588161502,402.83517360224107,333.93758921657843,361.464529143254
1,2021-11-27T13:45:00Z,367.938,2021-11-26T19:15:00,2021-12-02T00:00:00,314.15452695149907,337.11389319172133,414.72209447670247,342.54095204815064,372.65766755699417
1,2021-11-27T14:00:00Z,381.389,2021-11-26T19:15:00,2021-12-02T00:00:00,314.03671862738736,335.2038971156841,408.0801471426368,336.06514506334094,365.39970904131417
1,2021-11-27T14:15:00Z,304.178,2021-11-26T19:15:00,2021-12-02T00:00:00,285.4449639803046,307.1898857300731,379.21865821041445,309.4693238970087,340.3275267697642
1,2021-11-27T14:30:00Z,345.337,2021-11-26T19:15:00,2021-12-02T00:00:00,314.3644590758566,337.4999291492667,418.0354650012283,341.49785885970874,367.1061825140508
1,2021-11-27T14:45:00Z,344.267,2021-11-26T19:15:00,2021-12-02T00:00:00,315.04354134524345,337.11978454859354,416.34940644045554,341.9247554758478,367.65956731004485
1,2021-11-27T15:00:00Z,379.115,2021-11-26T19:15:00,2021-12-02T00:00:00,323.2156535959115,349.34298002940966,427.3068962191378,351.8604981825114,382.8807977962228
1,2021-11-27T15:15:00Z,327.13,2021-11-26T19:15:00,2021-12-02T00:00:00,301.4760998154225,325.71523582409816,402.5499135325788,331.2625959426527,360.123168550543
1,2021-11-27T15:30:00Z,343.385,2021-11-26T19:15:00,2021-12-02T00:00:00,325.0802815192637,349.42694371219767,426.23892834451334,353.7344938667323,382.90074248355484
1,2021-11-27T15:45:00Z,357.477,2021-11-26T19:15:00,2021-12-02T00:00:00,326.5553283899902,352.0523386280212,431.21043438380684,358.4519497642424,394.8301849018914
1,2021-11-27T16:00:00Z,360.717,2021-11-26T19:15:00,2021-12-02T00:00:00,318.7747303797231,342.26804866109376,423.01051840964755,345.12047115165313,380.3711819570327
1,2021-11-27T16:15:00Z,318.856,2021-11-26T19:15:00,2021-12-02T00:00:00,298.901898826094,319.5643509872938,394.7391015326435,324.0493559546218,352.49801501831763
1,2021-11-27T16:30:00Z,333.367,2021-11-26T19:15:00,2021-12-02T00:00:00,312.94251288447515,335.67630154212736,409.23935680051767,337.1202655918469,369.5080642027326
1,2021-11-27T16:45:00Z,345.755,2021-11-26T19:15:00,2021-12-02T00:00:00,316.9945632102659,337.77351606944796,415.1362883345481,341.37649173037437,371.7904245257009
1,2021-11-27T17:00:00Z,344.994,2021-11-26T19:15:00,2021-12-02T00:00:00,311.5495448644298,333.60135826827053,411.3033052698282,338.9485276847916,380.73167899530364
1,2021-11-27T17:15:00Z,250.176,2021-11-26T19:15:00,2021-12-02T00:00:00,277.98401922027614,299.0806144306772,378.304119656167,304.3111919029785,327.49301615057
1,2021-11-27T17:30:00Z,310.659,2021-11-26T19:15:00,2021-12-02T00:00:00,306.39282857015405,324.8895435540165,394.4452885125426,329.0975948854192,353.7625615451748
1,2021-11-27T17:45:00Z,354.485,2021-11-26T19:15:00,2021-12-02T00:00:00,318.62363248943836,338.53839214290605,408.8743634496713,339.94271213406626,366.63725321312097
1,2021-11-27T18:00:00Z,367.309,2021-11-26T19:15:00,2021-12-02T00:00:00,310.2064981715057,329.7519883462924,410.41274648396177,334.75957760556093,363.30751190751675
1,2021-11-27T18:15:00Z,301.052,2021-11-26T19:15:00,2021-12-02T00:00:00,291.40425090541095,311.4749196187414,384.63374435282446,313.6290369187329,340.05554777544035
1,2021-11-27T18:30:00Z,319.743,2021-11-26T19:15:00,2021-12-02T00:00:00,309.83048041702284,328.1942082309009,400.0441124072631,331.1166089377249,360.45204750913103
1,2021-11-27T18:45:00Z,348.905,2021-11-26T19:15:00,2021-12-02T00:00:00,312.3896044173956,332.0067480371196,400.29213456117157,333.56174854878316,362.08441556861317
1,2021-11-27T19:00:00Z,335.088,2021-11-26T19:15:00,2021-12-02T00:00:00,306.603122676199,330.81303259053317,415.9568486593036,333.720822555154,368.12806964385703
1,2021-11-27T19:15:00Z,279.258,2021-11-26T19:15:00,2021-12-02T00:00:00,283.68971567361365,304.2759700756016,372.77121220418604,305.1946226611068,336.242231812411
1,2021-11-27T19:30:00Z,312.589,2021-11-26T19:15:00,2021-12-02T00:00:00,311.0386702040996,330.17684102174246,393.04523252616247,330.66764389798993,355.48991807807494
1,2021-11-27T19:45:00Z,329.105,2021-11-26T19:15:00,2021-12-02T00:00:00,315.3570391741367,336.4678843075608,410.51993532729193,338.0607194308051,364.74673272643923
1,2021-11-27T20:00:00Z,333.23,2021-11-26T19:15:00,2021-12-02T00:00:00,310.3949544236026,331.42422486164077,405.05296564481796,333.95414759835325,365.44881018307456
1,2021-11-27T20:15:00Z,274.713,2021-11-26T19:15:00,2021-12-02T00:00:00,291.2181391574745,312.0618587149196,382.5035424041989,316.30179383801527,344.2686921873946
1,2021-11-27T20:30:00Z,328.228,2021-11-26T19:15:00,2021-12-02T00:00:00,349.2295189210821,365.0524085638558,447.6517212585162,369.9543531788775,411.4579950799372
1,2021-11-27T20:45:00Z,339.32,2021-11-26T19:15:00,2021-12-02T00:00:00,322.93771166254027,346.1501856488834,431.76211117394996,349.7718888388155,373.1482233656122
1,2021-11-27T21:00:00Z,332.975,2021-11-26T19:15:00,2021-12-02T00:00:00,316.67439527210024,341.4121418718763,421.7073661614542,346.1415632718991,375.2308684091478
1,2021-11-27T21:15:00Z,280.23,2021-11-26T19:15:00,2021-12-02T00:00:00,291.078154553698,315.11411266512835,393.8379567338781,319.4760913835712,348.3647777060691
1,2021-11-27T21:30:00Z,354.898,2021-11-26T19:15:00,2021-12-02T00:00:00,311.8219428646146,333.2238413577324,408.1955284285988,338.45009812896717,365.4752490609585
1,2021-11-27T21:45:00Z,348.605,2021-11-26T19:15:00,2021-12-02T00:00:00,322.7549149444659,346.7139217811049,417.28338370797064,349.0747306404552,377.9744078237448
1,2021-11-27T22:00:00Z,376.844,2021-11-26T19:15:00,2021-12-02T00:00:00,327.46527191019,353.2751554176118,431.50027250034583,355.0774020626653,389.73519592664906
1,2021-11-27T22:15:00Z,325.657,2021-11-26T19:15:00,2021-12-02T00:00:00,300.32201156612393,322.6203066161992,400.6480778246585,327.16158573559926,359.59711703387865
1,2021-11-27T22:30:00Z,363.51,2021-11-26T19:15:00,2021-12-02T00:00:00,324.4199412914365,346.9379005379109,427.82139171315794,350.9010415707624,389.1846641011822
1,2021-11-27T22:45:00Z,381.499,2021-11-26T19:15:00,2021-12-02T00:00:00,333.25848119314014,357.4620243129271,440.0084095335601,359.69336913300987,392.45347597454804
1,2021-11-27T23:00:00Z,382.708,2021-11-26T19:15:00,2021-12-02T00:00:00,331.56207506407185,353.01618101278365,445.44123226586487,359.0003909786145,394.9966879612321
1,2021-11-27T23:15:00Z,330.899,2021-11-26T19:15:00,2021-12-02T00:00:00,319.6253510454004,343.97544445456424,416.1917442938011,346.0294765516848,381.54754921597953
1,2021-11-27T23:30:00Z,333.13,2021-11-26T19:15:00,2021-12-02T00:00:00,341.19496777912445,365.4012834102713,444.2845136195721,367.16277382268953,402.64181850746843
1,2021-11-27T23:45:00Z,347.648,2021-11-26T19:15:00,2021-12-02T00:00:00,357.3843655524608,383.01810140285505,471.7666712682609,385.9794444531691,423.72824439831385
1,2021-11-28T00:00:00Z,468.425,2021-11-26T19:15:00,2021-12-02T00:00:00,362.3254202584227,391.2298390644502,483.5082310084798,397.3002725593948,433.52964155897206
1,2021-11-28T00:15:00Z,684.856,2021-11-26T19:15:00,2021-12-02T00:00:00,347.5187723475184,382.0563262756885,470.86456398220434,381.9234471162911,425.24282952864576
1,2021-11-28T00:30:00Z,757.546,2021-11-26T19:15:00,2021-12-02T00:00:00,374.4883194669171,406.8272391662871,487.00731239915046,408.0578007956732,444.3956647684158
1,2021-11-28T00:45:00Z,768.443,2021-11-26T19:15:00,2021-12-02T00:00:00,368.07472069321875,402.47195552276827,501.11764000566126,406.6598847838123,439.415824525178
1,2021-11-28T01:00:00Z,778.254,2021-11-26T19:15:00,2021-12-02T00:00:00,362.35285009269154,390.6715648008011,488.7432447010727,398.16031856652245,431.8037109247017
1,2021-11-28T01:15:00Z,638.606,2021-11-26T19:15:00,2021-12-02T00:00:00,339.50539314731066,371.3702072075035,461.5079676976208,375.6782598140215,415.10430443468175
1,2021-11-28T01:30:00Z,296.117,2021-11-26T19:15:00,2021-12-02T00:00:00,350.44687250313245,376.66116113730925,465.27030417784135,378.56466599943013,415.66606115224675
1,2021-11-28T01:45:00Z,310.518,2021-11-26T19:15:00,2021-12-02T00:00:00,346.5587888968791,377.25645583559674,469.45064271429317,381.1527586224828,420.31510343977413
1,2021-11-28T02:00:00Z,305.715,2021-11-26T19:15:00,2021-12-02T00:00:00,340.1900710522119,371.8127885992982,461.3068533667327,374.85311431308907,418.73764822397027
