item_id,timestamp,target_value,backtestwindow_start_time,backtestwindow_end_time,p33,p50,p90,mean,p75
1,2021-11-29T09:30:00Z,309.901,2021-11-26T19:15:00,2021-12-02T00:00:00,322.40942109356854,343.8139991534728,435.54945446275195,353.02060558666534,394.9298881144805
1,2021-11-29T09:45:00Z,344.018,2021-11-26T19:15:00,2021-12-02T00:00:00,325.6095038852266,345.53606405390957,423.0474373862477,349.7192818579678,378.1846068138
1,2021-11-29T10:00:00Z,354.33,2021-11-26T19:15:00,2021-12-02T00:00:00,325.9566390515033,345.75840244044355,431.9118661979799,351.49168704384994,383.13035181749785
1,2021-11-29T10:15:00Z,288.465,2021-11-26T19:15:00,2021-12-02T00:00:00,300.09616290258816,321.1956463865481,406.2518417950202,324.8289938409523,357.3432995152872
1,2021-11-29T10:30:00Z,312.602,2021-11-26T19:15:00,2021-12-02T00:00:00,315.62754858521106,340.02539557647555,419.1872423519233,342.14378094899814,375.2562069752342
1,2021-11-29T10:45:00Z,283.503,2021-11-26T19:15:00,2021-12-02T00:00:00,321.33681052605186,344.33681692787394,427.75312823102894,348.5498712918014,387.44869875264584
1,2021-11-29T11:00:00Z,208.542,2021-11-26T19:15:00,2021-12-02T00:00:00,319.7736095457153,341.01355129175283,425.6523762416908,345.9906020281231,387.0604774524651
1,2021-11-29T11:15:00Z,293.925,2021-11-26T19:15:00,2021-12-02T00:00:00,299.2323264109591,322.4512194030807,402.5943426891147,326.6261834275246,360.5720264382434
1,2021-11-29T11:30:00Z,341.106,2021-11-26T19:15:00,2021-12-02T00:00:00,314.6792772655352,338.54582130798997,421.22701065146975,344.73020525975437,371.55140918787157
1,2021-11-29T11:45:00Z,315.635,2021-11-26T19:15:00,2021-12-02T00:00:00,322.76597768204323,347.07308889961377,427.25973263006574,350.90642095467126,382.6502765761455
1,2021-11-29T12:00:00Z,324.942,2021-11-26T19:15:00,2021-12-02T00:00:00,318.6923013354956,344.6171168183839,420.4678963875557,345.5262067379171,383.5049774562156
1,2021-11-29T12:15:00Z,266.572,2021-11-26T19:15:00,2021-12-02T00:00:00,295.1591528184,322.3339827877483,398.51399234126797,323.08725339580496,357.0757585895576
1,2021-11-29T12:30:00Z,315.244,2021-11-26T19:15:00,2021-12-02T00:00:00,315.145683481758,335.29546602901195,414.44595032741574,340.493984218532,368.91849377406663
1,2021-11-29T12:45:00Z,307.739,2021-11-26T19:15:00,2021-12-02T00:00:00,318.32584757742126,341.84547476866743,428.65539981748816,346.0465665156004,381.09921560907765
1,2021-11-29T13:00:00Z,313.903,2021-11-26T19:15:00,2021-12-02T00:00:00,318.06293998874446,344.6645582363147,430.31605996105964,346.5786724624657,388.1364717757003
1,2021-11-29T13:15:00Z,268.977,2021-11-26T19:15:00,2021-12-02T00:00:00,287.23551094245823,309.9769866186414,397.11959751132997,313.74017115949914,347.6291187018993
1,2021-11-29T13:30:00Z,289.05,2021-11-26T19:15:00,2021-12-02T00:00:00,307.0030111943611,328.36894527102197,407.73077516108293,330.0836720765166,357.55542369445175
1,2021-11-29T13:45:00Z,306.475,2021-11-26T19:15:00,2021-12-02T00:00:00,314.5802384323352,332.39778645432926,421.82446388932703,337.52281796949245,367.3530928415431
1,2021-11-29T14:00:00Z,311.168,2021-11-26T19:15:00,2021-12-02T00:00:00,315.9840404395509,339.0571781981255,425.3469152774827,344.4456854563441,384.08478541699253
1,2021-11-29T14:15:00Z,265.708,2021-11-26T19:15:00,2021-12-02T00:00:00,286.50596840027157,308.2243970012859,396.7491709169684,311.5365866674568,345.3913826103278
1,2021-11-29T14:30:00Z,288.708,2021-11-26T19:15:00,2021-12-02T00:00:00,305.3292310871492,329.3907067830854,412.11753848474564,334.78629306646485,376.2685732772643
1,2021-11-29T14:45:00Z,325.808,2021-11-26T19:15:00,2021-12-02T00:00:00,313.80207850454923,337.28861192100794,425.59662948143614,343.6726551072853,374.494931266943
1,2021-11-29T15:00:00Z,329.797,2021-11-26T19:15:00,2021-12-02T00:00:00,316.30725293722156,338.37245961915903,425.4419910199669,344.5632004241413,375.05632540382044
1,2021-11-29T15:15:00Z,275.064,2021-11-26T19:15:00,2021-12-02T00:00:00,283.94424355940134,306.72646268630524,386.3601829751393,309.9959388978997,343.5826869188478
1,2021-11-29T15:30:00Z,283.395,2021-11-26T19:15:00,2021-12-02T00:00:00,316.4723032828775,333.015669703624,431.19799024309003,339.0378656263731,367.3818925395378
1,2021-11-29T15:45:00Z,299.549,2021-11-26T19:15:00,2021-12-02T00:00:00,318.35509434094064,338.7150341213839,424.7915530323815,341.88691216446324,374.0439355638792
1,2021-11-29T16:00:00Z,328.56,2021-11-26T19:15:00,2021-12-02T00:00:00,316.0603910204926,337.64223752444525,421.3997307445646,340.82551629296785,372.37701620119833
1,2021-11-29T16:15:00Z,290.062,2021-11-26T19:15:00,2021-12-02T00:00:00,296.8660962991685,322.4063836548642,408.06048106237444,325.0849572141585,365.01077493980404
1,2021-11-29T16:30:00Z,313.182,2021-11-26T19:15:00,2021-12-02T00:00:00,321.03579056356693,346.60794046387565,431.5832106344172,350.5877966854546,390.5039151125384
1,2021-11-29T16:45:00Z,335.183,2021-11-26T19:15:00,2021-12-02T00:00:00,320.68230525090013,344.4170096057572,429.7666531158281,351.3678230557196,394.31162388440686
1,2021-11-29T17:00:00Z,340.374,2021-11-26T19:15:00,2021-12-02T00:00:00,311.3769918751234,335.6435453769436,420.50702762945065,340.78959299638586,384.23538473017476
1,2021-11-29T17:15:00Z,257.778,2021-11-26T19:15:00,2021-12-02T00:00:00,284.8080713722872,308.16752372764137,388.34643512685926,311.63912422370606,345.0248485219234
1,2021-11-29T17:30:00Z,314.398,2021-11-26T19:15:00,2021-12-02T00:00:00,315.2480531806962,336.3219138829477,418.9235689485064,340.6086679428915,374.82870204588454
1,2021-11-29T17:45:00Z,384.098,2021-11-26T19:15:00,2021-12-02T00:00:00,327.41623256020824,347.4967581704389,429.40061781497525,352.3647965740679,383.4040474126374
1,2021-11-29T18:00:00Z,364.205,2021-11-26T19:15:00,2021-12-02T00:00:00,322.4520499181682,341.6070450106045,424.29650829633135,347.54736881894377,383.71733789288203
1,2021-11-29T18:15:00Z,297.542,2021-11-26T19:15:00,2021-12-02T00:00:00,298.92335350393216,320.61211872674676,403.1991373994129,324.25172876060634,352.59115809826034
1,2021-11-29T18:30:00Z,358.28,2021-11-26T19:15:00,2021-12-02T00:00:00,317.65457937111677,341.41382088489166,419.65266208050355,344.4113559775663,374.2905286530683
1,2021-11-29T18:45:00Z,390.82,2021-11-26T19:15:00,2021-12-02T00:00:00,320.68333262632143,342.4826579150973,421.5666701051984,348.00197226557475,376.6208953145955
1,2021-11-29T19:00:00Z,426.365,2021-11-26T19:15:00,2021-12-02T00:00:00,314.8579100249905,336.3042220292831,417.76328942647376,340.0533553666781,373.5814506752547
1,2021-11-29T19:15:00Z,450.155,2021-11-26T19:15:00,2021-12-02T00:00:00,293.3921475924834,314.783359852802,385.25698389883485,316.66152361506255,346.7289563979821
1,2021-11-29T19:30:00Z,512.709,2021-11-26T19:15:00,2021-12-02T00:00:00,318.0832711498988,337.7565265520546,418.12239840559204,340.50195264832263,375.42504825962635
1,2021-11-29T19:45:00Z,542.927,2021-11-26T19:15:00,2021-12-02T00:00:00,317.1659748397923,338.11375942504685,417.4428431065433,339.22109686787627,367.2877429886686
1,2021-11-29T20:00:00Z,536.504,2021-11-26T19:15:00,2021-12-02T00:00:00,310.8997403337282,332.42207437883025,415.69117486803134,338.0278017760332,374.24854723118733
1,2021-11-29T20:15:00Z,480.366,2021-11-26T19:15:00,2021-12-02T00:00:00,285.92965203399996,307.39773216948015,390.44820599800283,311.9789937125905,344.9960529071183
1,2021-11-29T20:30:00Z,536.846,2021-11-26T19:15:00,2021-12-02T00:00:00,313.17443620330164,336.12008942565154,400.47715780719074,336.13235617400716,368.0205600575997
1,2021-11-29T20:45:00Z,513.021,2021-11-26T19:15:00,2021-12-02T00:00:00,319.33301374944045,338.00899591582674,419.65566218518296,343.37464863105816,375.1730953454215
1,2021-11-29T21:00:00Z,538.227,2021-11-26T19:15:00,2021-12-02T00:00:00,312.9134472227476,332.3321374431099,408.2670168045555,334.2989484680299,365.29234825847374
1,2021-11-29T21:15:00Z,481.37,2021-11-26T19:15:00,2021-12-02T00:00:00,292.33219505818204,315.8503009871939,391.77658627460113,318.41189991943963,351.10101709928347
1,2021-11-29T21:30:00Z,507.316,2021-11-26T19:15:00,2021-12-02T00:00:00,313.43103067412073,336.03823430279635,412.3344017569968,337.8040573181505,371.3461354435568
1,2021-11-29T21:45:00Z,493.245,2021-11-26T19:15:00,2021-12-02T00:00:00,326.27720831932874,347.0771208183138,439.1873643068464,351.69958103741476,389.9603734635564
1,2021-11-29T22:00:00Z,525.992,2021-11-26T19:15:00,2021-12-02T00:00:00,327.9567889002958,351.24917525175397,439.9297077852965,355.37881391127405,390.26492266142225
1,2021-11-29T22:15:00Z,467.325,2021-11-26T19:15:00,2021-12-02T00:00:00,303.401345581285,327.00510009983395,409.4514584366936,331.0993251544226,370.94006578531577
1,2021-11-29T22:30:00Z,513.011,2021-11-26T19:15:00,2021-12-02T00:00:00,332.4750314827556,354.6279227861852,435.6646981859882,357.12606490083573,387.0513986674855
1,2021-11-29T22:45:00Z,537.668,2021-11-26T19:15:00,2021-12-02T00:00:00,330.46648046971353,353.5942633896253,443.0506973131631,359.692084446626,396.3736897764014
1,2021-11-29T23:00:00Z,538.527,2021-11-26T19:15:00,2021-12-02T00:00:00,333.4989200531125,357.7523443813499,455.5330721651252,366.047608623412,402.3563782699778
1,2021-11-29T23:15:00Z,441.455,2021-11-26T19:15:00,2021-12-02T00:00:00,314.24481473111166,337.8991918139574,420.80827981499823,341.3566984277307,372.9783277530416
1,2021-11-29T23:30:00Z,525.014,2021-11-26T19:15:00,2021-12-02T00:00:00,341.989593541929,364.3746573111384,453.6367435981565,368.5331825843029,415.76977196760737
1,2021-11-29T23:45:00Z,534.326,2021-11-26T19:15:00,2021-12-02T00:00:00,353.396528769497,376.0733919188163,458.34187920636066,380.2077997191347,411.18741588151516
1,2021-11-30T00:00:00Z,451.725,2021-11-26T19:15:00,2021-12-02T00:00:00,359.86212810470204,389.3923770817244,470.88154038882766,391.87677818038475,426.1552587300107
1,2021-11-30T00:15:00Z,372.4530781250001,2021-11-26T19:15:00,2021-12-02T00:00:00,344.67921092478383,374.25460258633314,462.8166946005551,378.1405127593956,418.9009250945339
1,2021-11-30T00:30:00Z,374.44854809570325,2021-11-26T19:15:00,2021-12-02T00:00:00,373.48971789481925,402.04494521953546,484.2077678662842,402.056392324585,435.71959002736986
1,2021-11-30T00:45:00Z,445.361,2021-11-26T19:15:00,2021-12-02T00:00:00,383.86201403008806,410.04693132808734,501.69587985945543,414.24547080603514,447.4007820279817
1,2021-11-30T01:00:00Z,485.119,2021-11-26T19:15:00,2021-12-02T00:00:00,390.56193329735817,419.0923629568483,508.75038332468705,424.2307618086067,457.75866983823107
1,2021-11-30T01:15:00Z,438.508,2021-11-26T19:15:00,2021-12-02T00:00:00,373.5145540871782,400.6635237124423,483.6827629004244,404.186457611405,442.1306769386853
1,2021-11-30T01:30:00Z,469.469,2021-11-26T19:15:00,2021-12-02T00:00:00,399.7153182937269,424.2272066942305,530.191649469551,431.4724648510054,465.3269739726089
1,2021-11-30T01:45:00Z,470.104,2021-11-26T19:15:00,2021-12-02T00:00:00,408.369733286583,433.7218158350979,526.3736921659706,440.32475996501614,473.46687649553525
1,2021-11-30T02:00:00Z,487.4,2021-11-26T19:15:00,2021-12-02T00:00:00,396.89121759242215,426.76032621246907,517.4137006731158,429.5073630548371,465.4669057835499
1,2021-11-30T02:15:00Z,433.036,2021-11-26T19:15:00,2021-12-02T00:00:00,380.9573154682977,409.7950335929196,495.9646395380193,414.40395712144857,445.2857206391785
1,2021-11-30T02:30:00Z,442.367,2021-11-26T19:15:00,2021-12-02T00:00:00,395.8089873252598,425.86714826807656,512.1111758963356,426.1964958049583,464.1033002780978
1,2021-11-30T02:45:00Z,465.966,2021-11-26T19:15:00,2021-12-02T00:00:00,399.5963452398123,431.2789892883351,525.331363619743,436.0259775574924,482.73009407877055
1,2021-11-30T03:00:00Z,445.95,2021-11-26T19:15:00,2021-12-02T00:00:00,402.80456229210193,431.0296765692886,528.4577134335949,435.98460095295275,475.19883369581294
1,2021-11-30T03:15:00Z,357.388,2021-11-26T19:15:00,2021-12-02T00:00:00,385.9695392371749,412.37878005308824,501.6640284179026,418.44155992246607,461.42941715463866
1,2021-11-30T03:30:00Z,369.644,2021-11-26T19:15:00,2021-12-02T00:00:00,397.2042498876423,425.7098433109105,514.8013547381113,428.70379233912684,463.28903274253196
1,2021-11-30T03:45:00Z,372.779,2021-11-26T19:15:00,2021-12-02T00:00:00,390.46664858926437,416.60533508132085,508.0330906289737,419.1287420221621,453.31611078354365
1,2021-11-30T04:00:00Z,370.595,2021-11-26T19:15:00,2021-12-02T00:00:00,386.2482248320581,413.1025136246911,497.7431777732151,416.7863006273843,455.42681538265214
1,2021-11-30T04:15:00Z,307.464,2021-11-26T19:15:00,2021-12-02T00:00:00,356.3348173579665,379.07590070492586,471.098807037818,385.34901258088365,416.38805273568767
1,2021-11-30T04:30:00Z,351.522,2021-11-26T19:15:00,2021-12-02T00:00:00,378.44474656561624,402.5435514774106,484.4920595306394,405.80110199523403,439.09793073079936
1,2021-11-30T04:45:00Z,276.992,2021-11-26T19:15:00,2021-12-02T00:00:00,380.537228373926,405.42352188949536,493.9857144381829,411.7219572338041,453.1473394771359
1,2021-11-30T05:00:00Z,298.756,2021-11-26T19:15:00,2021-12-02T00:00:00,381.4287933990766,405.314094298463,489.8432327567431,408.67577682210475,443.708991275474
1,2021-11-30T05:15:00Z,243.812,2021-11-26T19:15:00,2021-12-02T00:00:00,351.08391170098736,380.1433444015478,457.5918204717269,380.43924997942565,408.9019218802765
1,2021-11-30T05:30:00Z,267.186,2021-11-26T19:15:00,2021-12-02T00:00:00,363.40925449010456,385.7534837066669,459.7788594518506,386.8228752148711,416.8528373519786
1,2021-11-30T05:45:00Z,371.413,2021-11-26T19:15:00,2021-12-02T00:00:00,357.0878649294609,381.81666258267455,470.4768692638524,387.4248699732917,417.4529843235141
1,2021-11-30T06:00:00Z,357.723,2021-11-26T19:15:00,2021-12-02T00:00:00,356.0384076679303,378.1516931730024,469.95640646184967,383.81836389558794,413.1857755832618
1,2021-11-30T06:15:00Z,313.969,2021-11-26T19:15:00,2021-12-02T00:00:00,327.59366152909075,353.2643843008057,438.4818453181542,357.6591799436085,393.91087175303016
1,2021-11-30T06:30:00Z,325.345,2021-11-26T19:15:00,2021-12-02T00:00:00,348.41565308981126,367.38146387229517,441.8953728138031,369.2680938788168,399.8893580235832
1,2021-11-30T06:45:00Z,337.286,2021-11-26T19:15:00,2021-12-02T00:00:00,345.8848863546997,367.26890370902447,453.2267637356822,371.6257382459288,403.60356741493416
1,2021-11-30T07:00:00Z,326.01,2021-11-26T19:15:00,2021-12-02T00:00:00,340.56509448103077,363.01643518113474,449.5472917277201,368.6798110101658,399.02941156944775
1,2021-11-30T07:15:00Z,278.597,2021-11-26T19:15:00,2021-12-02T00:00:00,319.94868956134036,336.99533551345473,422.5768042089434,341.4727225489323,367.680805131882
1,2021-11-30T07:30:00Z,286.768,2021-11-26T19:15:00,2021-12-02T00:00:00,332.6511362240474,354.551653636271,430.3366318336365,358.0336202697298,384.9594342573795
1,2021-11-30T07:45:00Z,313.066,2021-11-26T19:15:00,2021-12-02T00:00:00,335.5391249840092,355.1995712909519,439.234439732631,362.0845151331142,402.4776353020019
1,2021-11-30T08:00:00Z,286.311,2021-11-26T19:15:00,2021-12-02T00:00:00,332.8316263814318,354.4661070202984,427.4391506133147,356.5237797051823,387.38890270812146
1,2021-11-30T08:15:00Z,269.632,2021-11-26T19:15:00,2021-12-02T00:00:00,306.1550904479512,328.65917120530065,408.9953095268622,331.8352521792177,366.3082015932367
1,2021-11-30T08:30:00Z,323.549,2021-11-26T19:15:00,2021-12-02T00:00:00,325.7181442862238,345.20377933920844,424.10364762824054,347.112305150625,376.6776703835661
1,2021-11-30T08:45:00Z,339.434,2021-11-26T19:15:00,2021-12-02T00:00:00,322.2267184507018,343.3650985439605,430.47655964397774,349.05924969305477,381.85958047950584
1,2021-11-30T09:00:00Z,344.24,2021-11-26T19:15:00,2021-12-02T00:00:00,325.5417306759915,348.73966524084426,423.63041556644947,349.58348081085717,385.54310832653283
1,2021-11-30T09:15:00Z,276.951,2021-11-26T19:15:00,2021-12-02T00:00:00,304.64211163783426,325.06564333439775,412.90741588099297,331.8943030411387,366.11334451313803
1,2021-11-30T09:30:00Z,320.625,2021-11-26T19:15:00,2021-12-02T00:00:00,324.9937910892396,348.9601017156304,432.5026284988018,349.3259361909818,381.8764209953305
1,2021-11-30T09:45:00Z,343.96,2021-11-26T19:15:00,2021-12-02T00:00:00,317.58778315668917,340.4512979453789,431.43510814431545,342.3009034652955,375.9036852419785
1,2021-11-30T10:00:00Z,344.709,2021-11-26T19:15:00,2021-12-02T00:00:00,316.76576276586894,336.7849200683971,432.851551489506,345.1373038642445,378.6936867595634
1,2021-11-30T10:15:00Z,297.86,2021-11-26T19:15:00,2021-12-02T00:00:00,287.02381466866177,308.7152716675272,394.5521977995338,314.9679614727919,352.9815367655899
1,2021-11-30T10:30:00Z,332.706,2021-11-26T19:15:00,2021-12-02T00:00:00,309.6781821121091,330.1196223288424,404.08932015038374,332.5905490649292,372.7320621919213
1,2021-11-30T10:45:00Z,339.915,2021-11-26T19:15:00,2021-12-02T00:00:00,311.69719380774484,334.42951965525856,415.0649507377922,336.0560357867431,367.9463520836004
1,2021-11-30T11:00:00Z,341.364,2021-11-26T19:15:00,2021-12-02T00:00:00,304.31446767465945,326.4800116708053,407.77307053104977,330.81164931710975,364.99061859590927
1,2021-11-30T11:15:00Z,237.37,2021-11-26T19:15:00,2021-12-02T00:00:00,293.919740015138,315.81872917491785,393.2066884022221,317.5174194998038,350.7282392719338
1,2021-11-30T11:30:00Z,266.802,2021-11-26T19:15:00,2021-12-02T00:00:00,309.4708016524299,329.81203742142213,404.8071034613481,333.8456596733279,362.29882687301506
1,2021-11-30T11:45:00Z,295.79,2021-11-26T19:15:00,2021-12-02T00:00:00,309.29960709775474,326.8396830582557,409.32403367891953,333.01528290764674,359.96077350839823
1,2021-11-30T12:00:00Z,305.797,2021-11-26T19:15:00,2021-12-02T00:00:00,307.7581321854035,328.4629344029041,404.36943769304185,330.9760093435031,359.6303615340165
1,2021-11-30T12:15:00Z,241.222,2021-11-26T19:15:00,2021-12-02T00:00:00,285.96313188857033,310.5688110724136,388.42097064758644,312.4413626510882,342.3827436574326
1,2021-11-30T12:30:00Z,263.013,2021-11-26T19:15:00,2021-12-02T00:00:00,305.68281034629274,324.96485814300956,404.02153487195653,331.3429694983388,359.8354946021496
1,2021-11-30T12:45:00Z,281.118,2021-11-26T19:15:00,2021-12-02T00:00:00,314.55913234372787,337.1005774078188,423.64465747274045,342.9298059778645,377.21947823972573
1,2021-11-30T13:00:00Z,308.042,2021-11-26T19:15:00,2021-12-02T00:00:00,315.9174324718303,339.90708272491736,424.1123896401274,345.1190100500332,383.944595851701
1,2021-11-30T13:15:00Z,343.233,2021-11-26T19:15:00,2021-12-02T00:00:00,291.3424492497481,313.34180042121227,397.5362469866861,320.5674582884323,359.8863681115074
1,2021-11-30T13:30:00Z,340.354,2021-11-26T19:15:00,2021-12-02T00:00:00,316.10399524343944,335.5066601894746,413.70334798347295,340.6999053158735,372.92838291425653
1,2021-11-30T13:45:00Z,350.401,2021-11-26T19:15:00,2021-12-02T00:00:00,319.1773098370153,341.8343247506349,421.62809846903053,345.27658491552313,371.24414420224866
1,2021-11-30T14:00:00Z,352.557,2021-11-26T19:15:00,2021-12-02T00:00:00,322.85601165331985,345.07324821269737,427.51790014153664,350.57550228865,381.7881900399981
1,2021-11-30T14:15:00Z,300.306,2021-11-26T19:15:00,2021-12-02T00:00:00,295.88327210728636,315.95255881451703,401.66392688399026,321.84951420588175,349.97684903000015
1,2021-11-30T14:30:00Z,346.464,2021-11-26T19:15:00,2021-12-02T00:00:00,317.41357287543104,339.56383899405967,422.16506894522126,342.3326708102664,372.05291004268213
1,2021-11-30T14:45:00Z,347.653,2021-11-26T19:15:00,2021-12-02T00:00:00,321.4073047331542,341.53542315042677,430.38243000953514,345.73676647957427,375.5233052392569
1,2021-11-30T15:00:00Z,358.981,2021-11-26T19:15:00,2021-12-02T00:00:00,325.13490652169867,347.3423606920213,429.59752204601244,350.947620976663,382.6837254243777
1,2021-11-30T15:15:00Z,316.54,2021-11-26T19:15:00,2021-12-02T00:00:00,300.0246197874001,320.7230138810356,406.6600299241478,326.61796902516573,355.1440226775737
1,2021-11-30T15:30:00Z,288.464,2021-11-26T19:15:00,2021-12-02T00:00:00,323.35004307412464,346.1726430184416,428.5691251169246,350.27270384372633,378.4131891517531
1,2021-11-30T15:45:00Z,309.994,2021-11-26T19:15:00,2021-12-02T00:00:00,324.22752342815846,345.0002103988149,425.9205231907783,350.14443877909304,376.6721749791567
1,2021-11-30T16:00:00Z,317.457,2021-11-26T19:15:00,2021-12-02T00:00:00,322.5174986524727,346.6737120312801,431.4487766248614,352.10077926233237,382.3396169745005
1,2021-11-30T16:15:00Z,287.041,2021-11-26T19:15:00,2021-12-02T00:00:00,298.3269014856067,322.7228348058614,400.8980576333058,327.0179657061169,366.6650134268792
1,2021-11-30T16:30:00Z,301.025,2021-11-26T19:15:00,2021-12-02T00:00:00,318.1538748942445,336.9598528269577,417.00502107896745,341.4790815212919,369.4450430155814
